study name,process,subgroup,model type,n,intercept,slope
eas,gait,female,a,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,554.0," -0.87(0.18),p<.01"," -0.03(0.04),p=.36"
eas,gait,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,563.0," -0.87(0.18),p=.02"," -0.04(0.04),p=.27"
eas,gait,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,572.0," -0.78(0.20),p=.18"," -0.05(0.04),p=.23"
eas,gait,female,a,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,580.0,"  0.49(0.46),p<.01","  0.10(0.10),p=.23"
eas,gait,female,a,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,592.0," -1.11(0.20),p<.01"," -0.06(0.04),p=.17"
eas,gait,female,a,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,593.0," -0.93(0.18),p<.01"," -0.05(0.04),p=.17"
eas,gait,female,a,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,594.0," -0.79(0.20),p<.01"," -0.05(0.04),p=.27"
eas,gait,female,a,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,595.0," -0.77(0.16),p=.10"," -0.03(0.04),p=.33"
eas,gait,female,a,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,a,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,383.0," -0.53(0.20),p=.47"," -0.06(0.05),p=.09"
eas,gait,female,ae,383.0,"  0.00(0.31),p=.85"," -0.00(0.08),p=.96"
eas,gait,female,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,524.0," -0.75(0.18),p=.24"," -0.03(0.04),p=.48"
eas,gait,female,ae,524.0,"  0.65(0.31),p=.12","  0.10(0.07),p=.32"
eas,gait,female,ae,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,524.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,554.0," -0.87(0.18),p<.01"," -0.03(0.04),p=.42"
eas,gait,female,ae,554.0,"  0.77(0.30),p=.08","  0.07(0.07),p=.43"
eas,gait,female,ae,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,563.0," -0.86(0.19),p=.02"," -0.04(0.04),p=.31"
eas,gait,female,ae,563.0,"  0.93(0.32),p=.07","  0.03(0.07),p=.13"
eas,gait,female,ae,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,572.0," -0.75(0.20),p=.25"," -0.05(0.04),p=.25"
eas,gait,female,ae,572.0,"  1.12(0.33),p=.10","  0.07(0.07),p=.36"
eas,gait,female,ae,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,572.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,580.0,"  0.41(0.44),p<.01","  0.10(0.10),p=.29"
eas,gait,female,ae,580.0," -3.32(0.73),p=.09","  0.06(0.18),p=.62"
eas,gait,female,ae,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,580.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,592.0," -1.08(0.20),p<.01"," -0.05(0.04),p=.20"
eas,gait,female,ae,592.0,"  1.40(0.34),p=.06","  0.03(0.08),p=.16"
eas,gait,female,ae,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,592.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,593.0," -0.92(0.19),p<.01"," -0.05(0.04),p=.22"
eas,gait,female,ae,593.0,"  0.75(0.31),p=.08","  0.10(0.07),p=.16"
eas,gait,female,ae,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,593.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,594.0," -0.77(0.20),p<.01"," -0.05(0.04),p=.27"
eas,gait,female,ae,594.0,"  0.78(0.33),p=.06","  0.09(0.08),p=.30"
eas,gait,female,ae,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,594.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,595.0," -0.76(0.16),p=.14"," -0.03(0.04),p=.32"
eas,gait,female,ae,595.0,"  0.59(0.28),p=.06","  0.06(0.06),p=.19"
eas,gait,female,ae,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,ae,595.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,130.0," -0.81(0.30),p=.13"," -0.03(0.08),p=.76"
eas,gait,female,aeh,130.0,"  0.71(0.53),p=.26","  0.05(0.15),p=.68"
eas,gait,female,aeh,130.0," -0.00(0.21),p=.90","  0.04(0.04),p=.50"
eas,gait,female,aeh,130.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,130.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,130.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,150.0," -0.90(0.44),p=.04"," -0.04(0.11),p=.58"
eas,gait,female,aeh,150.0,"  0.58(0.82),p=.22","  0.07(0.23),p=.63"
eas,gait,female,aeh,150.0,"  0.02(0.31),p=.87","  0.04(0.06),p=.38"
eas,gait,female,aeh,150.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,150.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,150.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,72.0," -0.21(0.26),p=.65"," -0.07(0.08),p=.55"
eas,gait,female,aeh,72.0,"  0.38(0.44),p=.30"," -0.13(0.10),p=.51"
eas,gait,female,aeh,72.0,"  0.07(0.22),p=.84"," -0.00(0.07),p=.93"
eas,gait,female,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,female,aehplus,130.0," -0.84(0.33),p=.18"," -0.03(0.09),p=.81"
eas,gait,female,aehplus,130.0,"  0.64(0.54),p=.32","  0.03(0.17),p=.67"
eas,gait,female,aehplus,130.0,"  0.01(0.22),p=.92","  0.04(0.05),p=.61"
eas,gait,female,aehplus,130.0,"  1.65(2.52),p=.60"," -0.16(0.77),p=.89"
eas,gait,female,aehplus,130.0," -1.98(5.60),p=.67"," -0.16(1.59),p=.73"
eas,gait,female,aehplus,130.0,"-10.60(4.08),p=.03","  0.15(1.34),p=.73"
eas,gait,female,aehplus,150.0," -0.96(0.46),p=.04"," -0.04(0.12),p=.63"
eas,gait,female,aehplus,150.0,"  0.41(0.79),p=.28","  0.06(0.25),p=.72"
eas,gait,female,aehplus,150.0,"  0.04(0.32),p=.86","  0.03(0.06),p=.44"
eas,gait,female,aehplus,150.0,"  2.79(3.25),p=.40"," -0.16(1.14),p=.85"
eas,gait,female,aehplus,150.0," -4.62(6.67),p=.51"," -0.02(1.95),p=.93"
eas,gait,female,aehplus,150.0,"-12.88(5.71),p<.01","  0.54(1.99),p=.76"
eas,gait,female,aehplus,72.0," -0.23(0.30),p=.70"," -0.06(0.10),p=.71"
eas,gait,female,aehplus,72.0,"  0.36(0.51),p=.40"," -0.13(0.16),p=.63"
eas,gait,female,aehplus,72.0,"  0.05(0.24),p=.90","  0.01(0.11),p=.91"
eas,gait,female,aehplus,72.0," -0.88(3.46),p=.70","  0.50(1.26),p=.65"
eas,gait,female,aehplus,72.0," -2.04(5.71),p=.81","  0.62(2.02),p=.83"
eas,gait,female,aehplus,72.0," -2.42(4.39),p=.70","  0.10(1.66),p=.90"
eas,gait,female,full,130.0," -0.74(0.32),p=.18"," -0.03(0.10),p=.78"
eas,gait,female,full,130.0,"  0.64(0.55),p=.32","  0.02(0.19),p=.70"
eas,gait,female,full,130.0,"  0.12(0.20),p=.69","  0.03(0.05),p=.65"
eas,gait,female,full,130.0,"  1.34(2.41),p=.63"," -0.16(0.80),p=.89"
eas,gait,female,full,130.0," -0.68(5.17),p=.77"," -0.23(1.68),p=.72"
eas,gait,female,full,130.0," -9.68(3.81),p=.05","  0.15(1.31),p=.73"
eas,gait,female,full,150.0," -0.87(0.44),p=.04"," -0.05(0.12),p=.57"
eas,gait,female,full,150.0,"  0.42(0.75),p=.28","  0.05(0.25),p=.75"
eas,gait,female,full,150.0,"  0.23(0.29),p=.45","  0.02(0.07),p=.57"
eas,gait,female,full,150.0,"  2.34(3.32),p=.50"," -0.16(1.19),p=.85"
eas,gait,female,full,150.0," -2.12(6.73),p=.72"," -0.04(1.86),p=.91"
eas,gait,female,full,150.0,"-11.92(5.33),p<.01","  0.54(2.07),p=.76"
eas,gait,female,full,72.0," -0.24(0.30),p=.66"," -0.05(0.12),p=.74"
eas,gait,female,full,72.0,"  0.38(0.53),p=.40"," -0.14(0.19),p=.67"
eas,gait,female,full,72.0," -0.01(0.27),p=.98","  0.05(0.11),p=.82"
eas,gait,female,full,72.0," -0.77(4.00),p=.68","  0.21(1.63),p=.79"
eas,gait,female,full,72.0," -2.24(8.09),p=.80","  0.85(2.45),p=.81"
eas,gait,female,full,72.0," -2.72(4.75),p=.76","  0.43(1.87),p=.81"
eas,gait,male,a,350.0," -0.59(0.24),p=.07"," -0.09(0.05),p=.10"
eas,gait,male,a,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,352.0," -0.48(0.20),p=.46"," -0.06(0.05),p=.53"
eas,gait,male,a,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,358.0," -0.39(0.24),p=.09"," -0.07(0.06),p=.32"
eas,gait,male,a,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,368.0,"  0.53(0.58),p=.01"," -0.00(0.14),p=.41"
eas,gait,male,a,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,376.0," -0.59(0.23),p=.03"," -0.06(0.06),p=.18"
eas,gait,male,a,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,377.0," -0.61(0.24),p=.01"," -0.08(0.06),p=.13"
eas,gait,male,a,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,379.0," -0.52(0.21),p=.25"," -0.05(0.05),p=.42"
eas,gait,male,a,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,383.0," -0.53(0.19),p=.48"," -0.06(0.04),p=.09"
eas,gait,male,a,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,a,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,350.0," -0.59(0.24),p=.06"," -0.09(0.05),p=.10"
eas,gait,male,ae,350.0,"  0.04(0.32),p=.67"," -0.04(0.09),p=.66"
eas,gait,male,ae,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,350.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,352.0," -0.48(0.20),p=.48"," -0.06(0.05),p=.48"
eas,gait,male,ae,352.0,"  0.20(0.33),p=.22","  0.00(0.08),p=.22"
eas,gait,male,ae,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,352.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,358.0," -0.39(0.25),p=.10"," -0.07(0.06),p=.32"
eas,gait,male,ae,358.0,"  0.09(0.31),p=.85"," -0.05(0.09),p=.62"
eas,gait,male,ae,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,358.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,368.0,"  0.53(0.58),p=.01"," -0.00(0.15),p=.42"
eas,gait,male,ae,368.0,"  0.05(0.49),p=.86"," -0.00(0.24),p=.99"
eas,gait,male,ae,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,368.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,376.0," -0.59(0.23),p=.03"," -0.07(0.06),p=.17"
eas,gait,male,ae,376.0,"  0.05(0.33),p=.78"," -0.01(0.08),p=.89"
eas,gait,male,ae,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,376.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,377.0," -0.61(0.25),p=.01"," -0.08(0.06),p=.11"
eas,gait,male,ae,377.0,"  0.01(0.34),p=.47"," -0.09(0.10),p=.37"
eas,gait,male,ae,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,377.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,379.0," -0.52(0.21),p=.25"," -0.06(0.05),p=.41"
eas,gait,male,ae,379.0,"  0.24(0.29),p=.69"," -0.07(0.07),p=.46"
eas,gait,male,ae,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,379.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,383.0," -0.53(0.20),p=.47"," -0.06(0.05),p=.09"
eas,gait,male,ae,383.0,"  0.00(0.31),p=.85"," -0.00(0.08),p=.96"
eas,gait,male,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,ae,383.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,70.0," -0.26(0.36),p=.53"," -0.06(0.11),p=.64"
eas,gait,male,aeh,70.0,"  0.74(0.52),p=.15"," -0.14(0.14),p=.33"
eas,gait,male,aeh,70.0,"  0.05(0.26),p=.71"," -0.00(0.07),p=.85"
eas,gait,male,aeh,70.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,70.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,70.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,72.0," -0.31(0.48),p=.43"," -0.11(0.15),p=.40"
eas,gait,male,aeh,72.0,"  0.69(0.72),p=.35"," -0.20(0.18),p=.22"
eas,gait,male,aeh,72.0,"  0.09(0.35),p=.77","  0.00(0.11),p=.88"
eas,gait,male,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aeh,72.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,gait,male,aehplus,70.0," -0.26(0.48),p=.66"," -0.05(0.18),p=.79"
eas,gait,male,aehplus,70.0,"  0.73(0.75),p=.27"," -0.14(0.24),p=.55"
eas,gait,male,aehplus,70.0,"  0.04(0.32),p=.82","  0.01(0.11),p=.93"
eas,gait,male,aehplus,70.0," -0.78(4.47),p=.85","  0.47(1.64),p=.80"
eas,gait,male,aehplus,70.0," -2.62(8.23),p=.72","  0.53(3.01),p=.86"
eas,gait,male,aehplus,70.0," -3.48(6.10),p=.57","  0.17(2.34),p=.91"
eas,gait,male,aehplus,72.0," -0.28(0.55),p=.49"," -0.09(0.19),p=.60"
eas,gait,male,aehplus,72.0,"  0.66(0.90),p=.47"," -0.19(0.24),p=.42"
eas,gait,male,aehplus,72.0,"  0.04(0.43),p=.87","  0.02(0.15),p=.80"
eas,gait,male,aehplus,72.0," -1.20(6.83),p=.81","  0.46(2.04),p=.70"
eas,gait,male,aehplus,72.0," -3.84(10.15),p=.72","  0.75(2.74),p=.74"
eas,gait,male,aehplus,72.0," -4.55(8.20),p=.59","  0.17(2.82),p=.93"
eas,gait,male,full,70.0," -0.27(0.56),p=.70"," -0.05(0.22),p=.85"
eas,gait,male,full,70.0,"  0.75(0.89),p=.31"," -0.16(0.32),p=.63"
eas,gait,male,full,70.0," -0.01(0.34),p=.85","  0.04(0.12),p=.79"
eas,gait,male,full,70.0," -0.73(5.30),p=.92","  0.28(1.88),p=.91"
eas,gait,male,full,70.0," -2.66(9.71),p=.74","  0.64(3.63),p=.88"
eas,gait,male,full,70.0," -3.67(6.56),p=.57","  0.43(2.65),p=.92"
eas,gait,male,full,72.0," -0.32(0.58),p=.54"," -0.08(0.22),p=.67"
eas,gait,male,full,72.0,"  0.71(0.98),p=.48"," -0.21(0.30),p=.43"
eas,gait,male,full,72.0," -0.02(0.47),p=.90","  0.08(0.17),p=.64"
eas,gait,male,full,72.0," -1.33(7.75),p=.85","  0.32(2.55),p=.76"
eas,gait,male,full,72.0," -4.02(11.58),p=.75","  0.91(2.93),p=.72"
eas,gait,male,full,72.0," -4.83(8.46),p=.61","  0.57(2.65),p=.80"
eas,grip,female,a,538.0," -0.02(0.08),p=.67"," -0.03(0.02),p=.33"
eas,grip,female,a,538.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,538.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,538.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,538.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,538.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,554.0," -0.13(0.08),p=.38"," -0.03(0.02),p=.17"
eas,grip,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,554.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,563.0," -0.09(0.10),p=.49"," -0.04(0.02),p=.07"
eas,grip,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,563.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,571.0," -0.06(0.11),p=.63"," -0.04(0.02),p=.04"
eas,grip,female,a,571.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,571.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,571.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,571.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
eas,grip,female,a,571.0,"    NA(  NA),p= NA","    NA(  NA),p= NA"
